STATION,NAME,DATE,PRCP,TMAX,TMIN
VMM00048855,"DANANG INTERNATIONAL, VM",12/21/2006,0,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/22/2006,0,24,16
VMM00048855,"DANANG INTERNATIONAL, VM",12/23/2006,0.05,22, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/24/2006,0,26,18
VMM00048855,"DANANG INTERNATIONAL, VM",12/25/2006,0.14,26,19
VMM00048855,"DANANG INTERNATIONAL, VM",12/26/2006,0,27,19
VMM00048855,"DANANG INTERNATIONAL, VM",12/27/2006,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/28/2006,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/29/2006,0,26,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/30/2006,0.74,25,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/31/2006,1.44,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/1/2007,0.14,25,21
VMM00048855,"DANANG INTERNATIONAL, VM",1/2/2007,0,26,21
VMM00048855,"DANANG INTERNATIONAL, VM",1/3/2007,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",1/4/2007,0.21,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/5/2007,0.85,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/6/2007,1.43,21, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/7/2007,1.39,21,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/8/2007,0.17,19, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/9/2007,0.18,19,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/10/2007,0,22,17
VMM00048855,"DANANG INTERNATIONAL, VM",1/11/2007,0,24,18
VMM00048855,"DANANG INTERNATIONAL, VM",1/12/2007,0.07, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",1/13/2007,0,26,21
VMM00048855,"DANANG INTERNATIONAL, VM",1/14/2007,0,26,21
VMM00048855,"DANANG INTERNATIONAL, VM",1/15/2007,0.07,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/16/2007,0.19,23,21
VMM00048855,"DANANG INTERNATIONAL, VM",1/17/2007,0.17,26,22
VMM00048855,"DANANG INTERNATIONAL, VM",1/18/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",1/19/2007,0.02,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/20/2007,0,24,19
VMM00048855,"DANANG INTERNATIONAL, VM",1/21/2007,0,27,21
VMM00048855,"DANANG INTERNATIONAL, VM",1/22/2007,0,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/23/2007,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/24/2007,0.15,21, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/25/2007,0.02,24,18
VMM00048855,"DANANG INTERNATIONAL, VM",1/26/2007,0.03,23,18
VMM00048855,"DANANG INTERNATIONAL, VM",1/27/2007,0.13,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/28/2007,0.28,22, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/29/2007,0,23,15
VMM00048855,"DANANG INTERNATIONAL, VM",1/30/2007,0,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",1/31/2007,0, ,14
VMM00048855,"DANANG INTERNATIONAL, VM",2/1/2007,0,23,16
VMM00048855,"DANANG INTERNATIONAL, VM",2/2/2007,0.01,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/3/2007,0,23,16
VMM00048855,"DANANG INTERNATIONAL, VM",2/4/2007,0.01,24,17
VMM00048855,"DANANG INTERNATIONAL, VM",2/5/2007,0,26,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/6/2007,0,26,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/7/2007,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/8/2007,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/9/2007,0,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/10/2007,0,27,18
VMM00048855,"DANANG INTERNATIONAL, VM",2/11/2007,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/12/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/13/2007,0,27,20
VMM00048855,"DANANG INTERNATIONAL, VM",2/14/2007,0,28,20
VMM00048855,"DANANG INTERNATIONAL, VM",2/15/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",2/16/2007,0,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/17/2007,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/18/2007,0, ,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/19/2007,0,28,22
VMM00048855,"DANANG INTERNATIONAL, VM",2/20/2007,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/21/2007,0,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/22/2007,0,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/23/2007,0,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/24/2007,0,30,23
VMM00048855,"DANANG INTERNATIONAL, VM",2/25/2007,0,27,24
VMM00048855,"DANANG INTERNATIONAL, VM",2/26/2007,0,28,23
VMM00048855,"DANANG INTERNATIONAL, VM",2/27/2007,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",2/28/2007,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/1/2007,0,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/2/2007,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/3/2007,0,29,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/4/2007,0,30,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/5/2007,0,29,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/6/2007,0.06,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/7/2007,0.61, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/8/2007,0, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",3/9/2007,0,28,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/10/2007,0,28,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/11/2007,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/12/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/13/2007,0,29,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/14/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/15/2007,0,30,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/16/2007,0,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/17/2007,0,28,25
VMM00048855,"DANANG INTERNATIONAL, VM",3/18/2007,0.95,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/19/2007,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/20/2007,0.56,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/21/2007,0.01,24,21
VMM00048855,"DANANG INTERNATIONAL, VM",3/22/2007,0.04,26,22
VMM00048855,"DANANG INTERNATIONAL, VM",3/23/2007,0.06,28,23
VMM00048855,"DANANG INTERNATIONAL, VM",3/24/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/25/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",3/26/2007,0,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/27/2007,0,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/28/2007,0,30,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/29/2007,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",3/30/2007,0,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",3/31/2007,0,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/1/2007,0,37,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/2/2007,0,38,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/3/2007,0,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/4/2007,0,25, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/5/2007,0,29,22
VMM00048855,"DANANG INTERNATIONAL, VM",4/6/2007,0.02,28,22
VMM00048855,"DANANG INTERNATIONAL, VM",4/7/2007,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/8/2007,0,29,22
VMM00048855,"DANANG INTERNATIONAL, VM",4/9/2007,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/10/2007,0,29,21
VMM00048855,"DANANG INTERNATIONAL, VM",4/11/2007,0,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/12/2007,0,29,22
VMM00048855,"DANANG INTERNATIONAL, VM",4/13/2007,0,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/14/2007,0,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/15/2007,0,34,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/16/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/17/2007,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/18/2007,0.24, , 
VMM00048855,"DANANG INTERNATIONAL, VM",4/19/2007,0,28,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/20/2007,0,31,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/21/2007,0,32,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/22/2007,0,33,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/23/2007,0,34,25
VMM00048855,"DANANG INTERNATIONAL, VM",4/24/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/25/2007,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/26/2007,0.04,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/27/2007,0,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",4/28/2007,1.74, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",4/29/2007,0,30,24
VMM00048855,"DANANG INTERNATIONAL, VM",4/30/2007,0.14,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/1/2007,0.02,29,23
VMM00048855,"DANANG INTERNATIONAL, VM",5/2/2007,0,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/3/2007,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/4/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/5/2007,2.83,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",5/6/2007,1.47,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/7/2007,0.02,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/8/2007,0,30,23
VMM00048855,"DANANG INTERNATIONAL, VM",5/9/2007,0,29,23
VMM00048855,"DANANG INTERNATIONAL, VM",5/10/2007,0,31,23
VMM00048855,"DANANG INTERNATIONAL, VM",5/11/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/12/2007,0,32,24
VMM00048855,"DANANG INTERNATIONAL, VM",5/13/2007,0.02,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/14/2007,0.26, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/15/2007,0,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",5/16/2007,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/17/2007,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/18/2007,0.09,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/19/2007,0,33,24
VMM00048855,"DANANG INTERNATIONAL, VM",5/20/2007,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",5/21/2007,0,37,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/22/2007,0,38, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/23/2007,0,38,27
VMM00048855,"DANANG INTERNATIONAL, VM",5/24/2007,0,38, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/25/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",5/26/2007,0,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/27/2007,0.78,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/28/2007,0.06,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",5/29/2007,0.11,33,25
VMM00048855,"DANANG INTERNATIONAL, VM",5/30/2007,0,34,26
VMM00048855,"DANANG INTERNATIONAL, VM",5/31/2007,0.5,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/1/2007,0, ,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/2/2007,0,37, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/3/2007,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",6/4/2007,0,34,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/5/2007,0,35, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/6/2007,0,35, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/7/2007,0,37, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/8/2007,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",6/9/2007,0,37,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/10/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/11/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/12/2007,0,36,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/13/2007,0,37, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/14/2007,0.04, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/15/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",6/16/2007,0,34,24
VMM00048855,"DANANG INTERNATIONAL, VM",6/17/2007,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/18/2007,0,33,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/19/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/20/2007,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/21/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/22/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/23/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/24/2007,0,33,26
VMM00048855,"DANANG INTERNATIONAL, VM",6/25/2007,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/26/2007,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",6/27/2007,0,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/28/2007,0.02,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/29/2007,0.05,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",6/30/2007,0.18, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/1/2007,0,34,26
VMM00048855,"DANANG INTERNATIONAL, VM",7/2/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/3/2007,0.57,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/4/2007,0.04,31,26
VMM00048855,"DANANG INTERNATIONAL, VM",7/5/2007,0.14, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/6/2007,0,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/7/2007,0.09,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/8/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/9/2007,0,34,24
VMM00048855,"DANANG INTERNATIONAL, VM",7/10/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/11/2007,0,36,26
VMM00048855,"DANANG INTERNATIONAL, VM",7/12/2007,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/13/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/14/2007,0.01, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/15/2007,0,37, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/16/2007,0,37, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/17/2007,0,36,27
VMM00048855,"DANANG INTERNATIONAL, VM",7/18/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/19/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/20/2007,0,37, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/21/2007,0.1, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/22/2007,0, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",7/23/2007,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",7/24/2007,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/25/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/26/2007,0,33,25
VMM00048855,"DANANG INTERNATIONAL, VM",7/27/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/28/2007,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",7/29/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",7/30/2007,0,34,25
VMM00048855,"DANANG INTERNATIONAL, VM",7/31/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/1/2007,0,34,24
VMM00048855,"DANANG INTERNATIONAL, VM",8/2/2007,0.03,35, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/3/2007,0.05,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/4/2007,2.45,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/5/2007,0.91,30,25
VMM00048855,"DANANG INTERNATIONAL, VM",8/6/2007,0.7,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",8/7/2007,0.03,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/8/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/9/2007,0,34,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/10/2007,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/11/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/12/2007,0, ,27
VMM00048855,"DANANG INTERNATIONAL, VM",8/13/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/14/2007,0,37, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/15/2007,0,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/16/2007,0.06, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/17/2007,0.36, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/18/2007,0.56,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/19/2007,0.22, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",8/20/2007,0,34,24
VMM00048855,"DANANG INTERNATIONAL, VM",8/21/2007,0,36,26
VMM00048855,"DANANG INTERNATIONAL, VM",8/22/2007,0,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/23/2007,0,36, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/24/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/25/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/26/2007,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/27/2007,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/28/2007,0, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",8/29/2007,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",8/30/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",8/31/2007,0.63,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/1/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/2/2007,0,34,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/3/2007,0.14,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/4/2007,0.37,35,23
VMM00048855,"DANANG INTERNATIONAL, VM",9/5/2007,0,33,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/6/2007,0.45,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/7/2007,1.27,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/8/2007,0,34,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/9/2007,0,36,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/10/2007,0,34, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/11/2007,0.08,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/12/2007,0.01,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/13/2007,2.93,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/14/2007,0,33,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/15/2007,0.94,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/16/2007,0,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/17/2007,0.16,33, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/18/2007,0.02,32,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/19/2007,0.02,32,26
VMM00048855,"DANANG INTERNATIONAL, VM",9/20/2007,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/21/2007,0, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",9/22/2007,0.59, , 
VMM00048855,"DANANG INTERNATIONAL, VM",9/23/2007,0,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",9/24/2007,0,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/25/2007,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/26/2007,0.04,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/27/2007,0,32, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/28/2007,0.57,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/29/2007,1.95,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",9/30/2007,0.33,31,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/1/2007,2.89,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/2/2007,10.99,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/3/2007,3.72,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/4/2007,0.02,33,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/5/2007,0.06,31,25
VMM00048855,"DANANG INTERNATIONAL, VM",10/6/2007,0.04, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",10/7/2007,0.12, ,25
VMM00048855,"DANANG INTERNATIONAL, VM",10/8/2007,0,33,25
VMM00048855,"DANANG INTERNATIONAL, VM",10/9/2007,0,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/10/2007,0.45,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/11/2007,3.17,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/12/2007,0.44,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/13/2007,0.04,30,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/14/2007,0.14, ,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/15/2007,1.39,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/16/2007,7.04,28,23
VMM00048855,"DANANG INTERNATIONAL, VM",10/17/2007,0.52,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/18/2007,0.02,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/19/2007,0.26, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/20/2007,0.04,28, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/21/2007,0.38,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/22/2007,1.45,28,23
VMM00048855,"DANANG INTERNATIONAL, VM",10/23/2007,0.26,29,24
VMM00048855,"DANANG INTERNATIONAL, VM",10/24/2007,1.14, , 
VMM00048855,"DANANG INTERNATIONAL, VM",10/25/2007,0.93,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/26/2007,0.41,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/27/2007,0,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/28/2007,0,31, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/29/2007,0.02,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",10/30/2007,2.77, ,23
VMM00048855,"DANANG INTERNATIONAL, VM",10/31/2007,6.29,29, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/1/2007,1.47,30, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/2/2007,3.85,25, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/3/2007,0.02, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/4/2007,1.37,23, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/5/2007,0.3,23,21
VMM00048855,"DANANG INTERNATIONAL, VM",11/6/2007,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/7/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/8/2007,0,28,18
VMM00048855,"DANANG INTERNATIONAL, VM",11/9/2007,0.03, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/10/2007,0.72,26,21
VMM00048855,"DANANG INTERNATIONAL, VM",11/11/2007,2.54,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/12/2007,11.85,25,23
VMM00048855,"DANANG INTERNATIONAL, VM",11/13/2007,6.56, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/14/2007,0.36,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/15/2007,0.72,28,22
VMM00048855,"DANANG INTERNATIONAL, VM",11/16/2007,0.53,25, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/17/2007,2.31,27,22
VMM00048855,"DANANG INTERNATIONAL, VM",11/18/2007,0.25,28,24
VMM00048855,"DANANG INTERNATIONAL, VM",11/19/2007,0.74,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/20/2007,0.59,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/21/2007,0.19,26,22
VMM00048855,"DANANG INTERNATIONAL, VM",11/22/2007,0.1,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/23/2007,0.22,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/24/2007,0.11,24, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/25/2007,0, ,21
VMM00048855,"DANANG INTERNATIONAL, VM",11/26/2007,0, , 
VMM00048855,"DANANG INTERNATIONAL, VM",11/27/2007,0,25, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/28/2007,0,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",11/29/2007,0,25,14
VMM00048855,"DANANG INTERNATIONAL, VM",11/30/2007,0,25,16
VMM00048855,"DANANG INTERNATIONAL, VM",12/1/2007,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/2/2007,0,28,18
VMM00048855,"DANANG INTERNATIONAL, VM",12/3/2007,0.28,28,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/4/2007,0.11,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/5/2007,1.15,24,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/6/2007,1.47,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/7/2007,0.17,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/8/2007,0,27,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/9/2007,0.04,27,22
VMM00048855,"DANANG INTERNATIONAL, VM",12/10/2007,0.05,26, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/11/2007,0,27, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/12/2007,0,28,20
VMM00048855,"DANANG INTERNATIONAL, VM",12/13/2007,0,27,21
VMM00048855,"DANANG INTERNATIONAL, VM",12/14/2007,0.35,25, 
VMM00048855,"DANANG INTERNATIONAL, VM",12/15/2007,0.02,28,22
VMM00048855,"DANANG INTERNATIONAL, VM",12/16/2007,0.15,27,23
